"Evaporation","Sunshine","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","RainTomorrow","Month"
7,1.4,7,4,79,79,1013.6,1012.9,"1","December"
1.8,11.8,7,19,77,54,1010.2,1008.1,"0","December"
6.6,0.1,15,26,78,75,1008.5,1007.3,"0","December"
3.6,1.4,19,28,86,61,1008.9,1006.2,"0","December"
6,0.1,28,28,92,80,1008.9,1007.7,"1","December"
1.6,4.3,19,24,80,58,1009.5,1011.1,"0","December"
4.6,9.1,11,19,64,49,1016.4,1015,"0","December"
5.4,0.4,7,11,73,66,1012.5,1011.1,"0","December"
2.8,5.8,20,33,74,64,1015.1,1017.4,"0","December"
4.8,13.2,11,19,63,36,1021.3,1018.5,"0","December"
9.2,13.5,44,9,38,21,1016.5,1011.3,"0","December"
6.4,11.1,43,26,33,56,1009.1,1007.7,"0","December"
6,11,7,20,66,58,1009.3,1005.4,"0","December"
4.6,10.4,11,39,69,9,996.1,991.6,"0","December"
5.4,13,19,15,47,31,1008.9,1007.9,"0","December"
7.2,7,17,24,40,30,1005.8,1005.3,"1","December"
5.4,11.6,24,17,53,42,1016.6,1017.4,"0","December"
5.4,13.4,13,13,59,41,1019.3,1017.5,"0","December"
7.2,11.6,9,11,64,23,1014.6,1011.4,"0","December"
8.8,4,0,15,72,64,1013,1009.5,"1","December"
4,1.4,19,17,58,70,1008,1008.2,"0","December"
4,11.9,19,26,52,52,1015.8,1014.4,"0","December"
7,13.1,9,19,63,49,1010,1007.3,"1","December"
8.8,12.5,28,26,57,45,1015.6,1017.1,"0","December"
6.4,13.1,7,20,54,44,1021.2,1019.3,"0","December"
6.8,13.6,7,15,65,29,1015.8,1009.1,"0","December"
10.6,5.3,22,39,23,46,1000.3,1001.8,"0","December"
8.6,11.5,46,33,53,30,1007.7,1009.7,"0","December"
8.6,11.9,9,13,58,34,1016,1013.7,"0","December"
7.6,10.3,24,13,67,42,1013.9,1013.6,"0","January"
5.2,10.4,9,30,87,10,1014.5,1010.1,"0","January"
10.8,8.6,54,50,30,17,1012.1,1006.9,"1","January"
3.2,7.8,20,20,82,48,1017.9,1017.7,"0","January"
6.4,10.3,15,17,58,58,1020.3,1019.4,"0","January"
6.6,11.6,7,22,64,41,1020.2,1010.8,"0","January"
8,11.8,35,24,63,40,1020.2,1018.4,"0","January"
1.6,1.1,17,33,67,59,1019.4,1017.2,"0","January"
4,0,11,17,85,58,1018,1015.1,"0","January"
4.2,0,7,15,87,57,1024,1024.2,"0","January"
1.2,8.3,26,19,64,55,1025.5,1022.9,"0","January"
6,13.3,7,20,64,55,1015.8,1010.5,"0","January"
9.4,3.1,24,31,75,44,1011.1,1003.4,"0","January"
4.8,2.1,28,35,67,52,1019.4,1016.8,"0","January"
5,1.6,26,24,64,58,1021.2,1023,"0","January"
4.2,11.7,9,30,64,43,1015.3,1015.2,"0","January"
9.6,11.7,31,28,64,49,1020.2,1017.2,"0","January"
10.6,5.4,24,28,64,61,1013.7,1013.4,"0","January"
8,10,17,22,75,66,1012.2,1011.2,"0","January"
9.8,0.9,39,33,63,26,1010.9,1003.7,"1","January"
6.6,11.1,24,17,64,23,1014.6,1011.4,"0","January"
11.4,10,0,24,64,40,1013.3,1009.6,"1","January"
10.2,12,11,31,64,49,1018.9,1013.5,"0","January"
9.6,13.1,6,24,64,55,1016.9,1016.2,"0","January"
8.2,11,28,37,64,43,1019,1018.5,"0","January"
8.2,8.9,7,28,63,49,1018.9,1018.5,"0","January"
6.2,4.6,24,33,64,51,1014.5,1013.3,"0","January"
6,12.5,30,35,64,49,1018.9,1014.2,"0","January"
9,12.8,28,39,67,59,1013.7,1009.3,"0","January"
8,11.8,19,30,64,49,1012.7,1011.2,"0","January"
8,9,20,24,63,49,1019,1018.5,"0","January"
6.6,0.3,19,28,64,71,1014.8,1011.7,"1","February"
3.4,7.7,17,30,64,53,1018.7,1017.1,"0","February"
5,8.6,15,17,64,54,1018.7,1018,"0","February"
8,6.7,30,28,64,51,1018.7,1017.1,"0","February"
5.6,12.9,4,20,64,55,1016.2,1009.6,"0","February"
8.2,11.9,9,24,63,20,1017.6,1007.8,"0","February"
4.4,5.9,46,26,64,26,1014.9,1011.4,"1","February"
5.6,5.8,22,22,68,53,1018.7,1013.7,"0","February"
4.2,12.6,24,19,64,55,1016.9,1013.5,"0","February"
6.8,12.5,7,22,64,50,1019.4,1013.1,"0","February"
8.6,11.1,20,19,64,53,1020.2,1018.5,"0","February"
9.2,7,24,17,64,61,1013.7,1012.5,"0","February"
7.4,6.1,28,24,64,24,1010.9,1007.8,"0","February"
7,8.9,9,20,69,55,1016.9,1013.5,"0","February"
5,11.4,15,9,74,31,1020.2,1018.4,"0","February"
10.6,12.4,17,24,63,49,1018.9,1018.5,"0","February"
10.8,0.7,20,17,64,59,1014.9,1010.7,"0","February"
2.2,0.5,13,19,85,58,1023.3,1020.4,"0","February"
3,10.4,7,19,69,49,1019.1,1016.9,"0","February"
6.6,12.7,6,24,64,55,1012.7,1009.6,"0","February"
7.2,11.1,15,19,69,43,1012.7,1007.7,"0","February"
5.6,2.7,48,26,63,20,1010.9,1007.8,"0","February"
10.8,2.5,46,19,64,51,1020.2,1013.7,"1","February"
6.4,8.7,30,33,64,54,1014.9,1013.7,"0","February"
6,9.4,6,13,64,45,1014.5,1010.1,"0","February"
5.6,8.3,9,19,71,55,1018,1013.5,"0","February"
5,7.9,11,6,63,49,1019.6,1017.2,"0","February"
5,2.7,26,35,67,43,1023.7,1020,"0","February"
10.2,11,19,28,64,49,1012.7,1009.2,"0","March"
5.6,8.8,6,17,78,57,1018,1015.1,"0","March"
4.4,10.9,13,17,85,55,1019,1019.6,"0","March"
5,10.8,17,11,70,46,1016.2,1013.1,"1","March"
8.4,11.2,26,24,64,55,1019,1017.3,"0","March"
7,1.4,30,24,71,49,1021.1,1023,"0","March"
2.8,5.6,13,20,64,43,1019.4,1017.8,"0","March"
3,8.8,7,19,78,49,1020.2,1019.2,"0","March"
5.4,7.7,13,20,73,55,1020.2,1018.5,"0","March"
5.4,9,9,13,64,49,1019,1017,"0","March"
7.8,11,15,24,64,50,1012.7,1009.6,"0","March"
6.2,6.4,26,28,63,55,1020.2,1019.7,"0","March"
6.6,9.9,19,24,75,66,1012.2,1010.2,"0","March"
6.4,9.2,33,24,63,40,1020.2,1019.4,"0","March"
7.4,6.5,26,20,64,49,1019.4,1017.7,"0","March"
5.2,3.8,15,26,75,56,1020.2,1019.7,"0","March"
6.4,0.3,39,50,63,24,1010.9,1006.4,"1","March"
7.8,8.1,13,7,64,38,1018.9,1015.3,"0","March"
5.8,10.1,56,44,63,19,1016.7,1012.1,"0","March"
5.4,10.4,13,26,85,55,1018,1015.1,"0","March"
5.6,11.2,17,15,64,59,1012.7,1009.3,"0","March"
5.6,10.7,9,28,63,26,1020.2,1012.1,"0","March"
9.6,0.5,41,24,85,42,1013.8,1010.1,"1","March"
7.2,0,20,30,64,53,1018.9,1018.5,"0","March"
6.2,6.3,7,13,64,40,1018,1013.4,"0","March"
2.4,7.5,15,31,85,41,1014.8,1009.4,"0","March"
6.4,4.4,31,35,64,51,1018.3,1012.9,"0","March"
4.8,5.5,9,9,64,48,1020.2,1016.5,"0","March"
2.6,11.4,19,19,64,55,1018.1,1016.2,"0","March"
5.2,11.1,11,26,66,45,1016.2,1013.1,"0","March"
4.2,10.9,9,13,63,40,1020.2,1017.2,"0","March"
6.6,3.9,41,37,64,37,1012.7,1007.2,"1","April"
8.6,10.1,24,37,64,54,1019.4,1017.3,"0","April"
5.8,10.8,0,28,69,50,1012.7,1009.6,"0","April"
4.2,8.8,17,13,74,55,1018.7,1013.4,"0","April"
4.6,3.5,13,19,71,56,1021.1,1020.4,"0","April"
4,1.3,6,9,85,58,1018,1011.7,"0","April"
2.6,0,15,33,85,55,1018.7,1017.1,"0","April"
3.8,5.9,24,31,64,55,1018.7,1017.1,"0","April"
1.6,7.9,11,19,78,55,1019.4,1017.1,"0","April"
3,10.5,4,17,64,46,1019.1,1017,"0","April"
4,8.2,9,13,85,80,1020.2,1016.5,"0","April"
3.2,6.3,11,24,65,56,1018.7,1016.1,"0","April"
3,7.2,7,11,71,57,1020.2,1015.1,"0","April"
2.4,2.1,11,26,75,56,1011.1,1002.3,"0","April"
4.4,9.3,19,30,64,20,1016.7,1015,"0","April"
6.6,3.6,24,17,85,68,1020.2,1019.7,"1","April"
3.2,1.4,6,7,74,65,1017.9,1016.8,"0","April"
1.8,5.7,7,17,64,42,1020.2,1019.4,"0","April"
2.4,6.1,26,46,64,53,1020.2,1018.5,"0","April"
2.4,9.3,9,31,64,54,1020.2,1018,"0","April"
3.2,8.5,11,31,64,54,1018.7,1017.1,"0","April"
2.8,3,13,28,64,58,1014.9,1013.7,"0","April"
6.4,1.6,15,19,74,58,1014.1,1011.7,"0","April"
0.8,1.8,13,19,85,72,1020.5,1018.5,"1","April"
2.6,0,0,13,67,55,1019.4,1019.9,"1","April"
1.1,2.4,20,19,64,53,1018.9,1016.8,"0","April"
2.8,3.3,22,19,64,56,1018.7,1017.3,"0","April"
1.8,1.8,9,17,64,71,1020.2,1018,"1","April"
1.6,9,6,4,69,49,1019.9,1018.3,"0","April"
1.6,10.1,11,15,64,55,1020.2,1016.2,"0","April"
2,10,13,24,64,34,1015.2,1011.4,"0","May"
5.4,4.1,28,30,64,26,1010.9,1007.8,"0","May"
3.2,7.6,9,11,85,57,1019.9,1017,"0","May"
2.8,9,11,35,64,26,1020.2,1012.1,"0","May"
7.4,6.1,26,44,64,72,1020.2,1022,"0","May"
5.2,5.6,30,28,64,41,1020.2,1016.4,"0","May"
3.2,4,30,30,63,51,1011,1010,"1","May"
1.8,2.2,13,19,64,45,1018.9,1016.8,"0","May"
3,7.2,22,30,64,40,1017.4,1010.1,"0","May"
5.4,2.8,11,41,67,49,1019.4,1016.2,"0","May"
2.8,2.5,33,28,72,59,1016.4,1016.8,"0","May"
3,2.5,20,31,64,55,1017.4,1015.2,"0","May"
3.4,4,24,28,85,57,1012.7,1009.2,"0","May"
2,3.1,30,17,64,59,1019.4,1019.9,"0","May"
1,0.3,15,15,64,56,1019,1020.3,"0","May"
1.2,7.3,7,11,64,42,1018,1016.2,"0","May"
1.4,9.6,13,17,64,34,1019,1011.4,"0","May"
3.2,8.2,19,22,66,40,1020.2,1019.9,"0","May"
4.4,0.7,28,22,64,57,1013.8,1010.1,"1","May"
2.4,6.8,35,20,67,54,1020.2,1015.3,"1","May"
2.2,0,11,13,64,55,1020.2,1018.8,"0","May"
0.6,1.4,13,28,78,61,1019,1014.9,"0","May"
1.4,6.6,11,17,64,59,1024.5,1020.9,"0","May"
2,4.3,13,20,74,60,1017.9,1016.8,"1","May"
1.4,2.7,19,15,77,56,1024,1022,"1","May"
2,3.4,17,13,64,36,1016,1011.8,"0","May"
3.2,6.5,30,37,64,26,1016.7,1012.1,"0","May"
4,7.4,39,33,64,24,1016.7,1007.8,"0","May"
3.2,4.7,19,20,85,80,1024,1022,"0","May"
2.8,8.9,20,28,64,40,1020.2,1021.4,"0","May"
4.4,3.3,22,35,64,72,1014.8,1012.1,"0","May"
1.8,6,15,22,64,61,1019.4,1018,"0","June"
1.4,0.7,17,17,87,57,1024,1024.2,"0","June"
0,2,0,11,81,58,1020.2,1022.6,"1","June"
1.4,3.3,33,26,64,58,1016.1,1015.9,"0","June"
2,1.3,26,17,65,59,1020.2,1018.5,"1","June"
0.8,7.2,28,17,75,57,1020.2,1021.7,"0","June"
4,3,57,37,63,20,1010.9,1006.4,"0","June"
3,6.8,26,39,85,42,1007.5,1006.4,"0","June"
5,5.8,17,31,69,49,1020.2,1020.4,"0","June"
1.8,2.9,11,24,64,56,1026.5,1023.7,"0","June"
1.6,8,13,6,64,62,1023.3,1019.9,"0","June"
1.2,4.7,7,11,81,50,1017.2,1014.9,"0","June"
0.8,5.4,28,22,75,56,1023.7,1020,"0","June"
2.6,6,19,13,85,63,1017.2,1014.9,"0","June"
0.6,3.1,0,13,77,74,1023.7,1021.4,"0","June"
1,0,9,13,78,66,1015.3,1009.6,"0","June"
1,0,0,13,78,66,1013.7,1013.4,"0","June"
1,0,22,24,63,55,1020.2,1017.1,"0","June"
0.8,4.9,9,20,64,59,1023.3,1021,"0","June"
1.2,3.8,13,11,85,57,1024,1026,"0","June"
0.6,9.1,19,28,66,40,1020.2,1019.9,"0","June"
3.4,3.4,43,35,64,24,1010.9,1006.4,"1","June"
2.8,7.8,28,41,66,43,1020.2,1012.8,"0","June"
3.8,6.7,20,17,63,54,1014.8,1016.8,"0","June"
1.6,3,15,26,67,55,1019.4,1019.9,"0","June"
1.6,5.7,11,11,66,52,1021,1019.7,"0","June"
2.2,1.2,19,20,85,58,1016.1,1013.4,"1","June"
1.2,2.1,13,9,66,68,1020.5,1015.1,"0","June"
0.8,3.6,0,9,68,61,1020.5,1018.5,"0","June"
0.8,3.9,13,7,74,80,1015.1,1016.8,"0","June"
1.8,3.5,15,19,64,60,1015.3,1013.4,"0","July"
3.6,5.7,22,35,64,56,1013.3,1009.2,"0","July"
1.4,0.2,9,17,72,60,1022.5,1022,"0","July"
2.6,0,31,26,85,58,1020.2,1022,"0","July"
1,5.2,28,28,64,58,1020.2,1015.9,"0","July"
4,0.2,20,30,85,56,1010.9,1007.3,"1","July"
1.2,2.1,9,6,85,62,1020.2,1020.4,"1","July"
0.8,7.2,19,20,74,36,1016.1,1015.9,"0","July"
2.4,0.1,22,20,85,58,1020.2,1015.9,"0","July"
1.8,1.7,26,28,75,56,1026.7,1023.6,"0","July"
3.2,1.9,28,15,72,42,1015.3,1013.1,"1","July"
1.8,0,17,20,85,57,1021.1,1020.4,"0","July"
2.8,0.3,35,26,72,71,1016.4,1016.8,"0","July"
1.8,0.4,13,39,70,58,1015.6,1016.4,"0","July"
3,2.7,9,6,72,60,1022.5,1022,"0","July"
0.2,3.7,17,26,64,59,1018.7,1016.1,"0","July"
1.2,2,20,24,64,53,1014.8,1016.8,"0","July"
0.8,7,7,17,64,53,1020.2,1018,"0","July"
1.4,8.3,15,9,79,54,1024,1022,"0","July"
1.6,9.3,13,28,64,40,1020.2,1013.4,"0","July"
4.2,6.4,43,39,64,24,1011.2,1007.8,"0","July"
3.4,3.3,13,17,72,42,1008.1,1006.4,"1","July"
2,8.6,24,20,64,40,1020.2,1015.9,"0","July"
2,4,30,30,64,42,1010.9,1007.8,"0","July"
2.8,3.6,22,26,85,58,1016.1,1011.8,"0","July"
2,8.2,28,22,66,51,1015.3,1013.4,"0","July"
3.2,8.3,22,30,85,43,1019.4,1015.1,"0","July"
1.8,8.1,19,22,69,57,1018,1015.1,"0","July"
2.8,3.8,22,24,64,58,1016.1,1013.4,"1","July"
2.8,2.6,30,65,64,24,1010.9,1006.4,"0","July"
3.2,9.6,11,26,63,40,1020.2,1011.8,"0","July"
3.6,0,22,17,68,61,1020.5,1018.5,"0","August"
1.4,6.5,19,31,71,45,1014.7,1014.9,"0","August"
3.2,5.6,24,22,63,60,1021,1019.4,"0","August"
3,3.1,20,19,67,54,1020,1019.6,"0","August"
1.8,4.2,19,35,71,56,1014.5,1017.3,"0","August"
1.4,1,19,24,68,61,1020.5,1018.5,"1","August"
1.4,1.5,11,13,64,71,1021.3,1019,"1","August"
1.2,0,6,15,77,51,1016.3,1010.8,"0","August"
1.4,0.1,26,30,85,58,1016.1,1015.9,"0","August"
3.4,7.1,52,33,64,43,1014.5,1010.1,"1","August"
2.2,6.4,28,41,64,20,1016.7,1007.8,"0","August"
5,2.6,0,20,64,42,1020.2,1010.1,"0","August"
0.8,1.9,19,22,66,56,1021.1,1020.4,"0","August"
2.2,4.8,13,20,64,52,1014.8,1015.6,"0","August"
2.4,4.5,0,13,85,55,1018.7,1017,"1","August"
1.4,6.5,15,22,77,38,1020.2,1019.4,"0","August"
3.4,4.4,20,28,64,61,1018.3,1017.3,"0","August"
2.6,1.2,15,4,70,60,1021,1019.4,"0","August"
1.4,6.5,9,6,64,36,1020.2,1013.4,"0","August"
1.6,8.8,43,46,64,20,1016.7,1015,"0","August"
6.4,1.2,43,35,75,56,1023.7,1023.6,"0","August"
3.4,7.7,20,11,85,80,1020.2,1016.5,"0","August"
3,7.7,13,17,85,57,1018.7,1017,"0","August"
2,4,9,30,64,55,1014.9,1013.5,"0","August"
2.4,0.7,28,28,64,51,1013.6,1010.7,"0","August"
2,0.3,9,7,72,54,1014.6,1013.1,"0","August"
1.2,0,11,13,64,78,1019.4,1019,"1","August"
0.6,4.1,15,24,64,59,1019,1018,"0","August"
2,3.5,22,22,64,61,1014.5,1017.3,"0","August"
0.6,1.9,20,22,64,56,1019,1019.7,"0","August"
1.8,4.2,13,20,64,59,1019.4,1017.1,"0","August"
1.6,9.8,9,6,64,40,1013.8,1010.1,"0","September"
4.4,0.8,24,11,64,32,1014.6,1011.4,"1","September"
2.4,3.3,22,33,64,54,1014.9,1013.7,"0","September"
2.8,4.2,9,15,75,54,1023.3,1021,"0","September"
1.8,3.8,11,11,78,63,1019,1017.1,"0","September"
2.2,1.8,31,31,67,56,1023.7,1023.6,"0","September"
2.8,2.3,33,30,64,51,1015.3,1013.5,"0","September"
2.6,4.2,24,15,64,59,1019,1018,"0","September"
2.2,4.5,20,24,64,53,1020.2,1019.7,"0","September"
2.4,6.3,15,9,64,55,1019.4,1018,"0","September"
2.4,9.8,28,37,64,24,1016.7,1015,"0","September"
5.2,4.2,43,33,64,26,1010.9,1007.8,"0","September"
6.6,10.7,35,35,63,20,1018.6,1015,"0","September"
9.4,10.5,39,43,63,19,1017.6,1012.1,"0","September"
10,7.4,31,30,70,71,1016.4,1016.8,"0","September"
2.8,5.1,11,11,64,57,1026.5,1023.7,"0","September"
3.4,1.9,11,22,71,55,1020.2,1019.9,"0","September"
2,1.3,11,19,64,55,1018.7,1017.1,"0","September"
2,6.5,7,20,64,36,1016,1011.8,"0","September"
4.8,10.7,37,22,63,20,1018.6,1015,"0","September"
5.6,2.4,30,28,85,80,1007.2,1006.4,"0","September"
2.2,7.2,31,35,64,51,1017,1016.2,"0","September"
3.6,10.6,30,31,64,54,1018.7,1017,"0","September"
4,8.5,17,24,64,55,1020.2,1017.1,"0","September"
2.6,10.8,9,22,64,55,1018.1,1016.2,"0","September"
4.8,9.5,11,19,64,50,1019.9,1015.1,"0","September"
3.2,11.4,2,20,64,49,1020.2,1017,"0","September"
5.8,5.4,30,9,63,53,1020.4,1019.7,"0","September"
3.4,6.5,17,26,85,55,1020.2,1023,"0","September"
2.8,6.5,15,22,64,54,1018.7,1017.1,"0","September"
4,11.5,9,17,69,45,1016.9,1015.1,"0","October"
6.6,11.3,26,26,63,20,1018.6,1015.5,"0","October"
11,9.8,46,28,64,20,1017.6,1015,"0","October"
5.2,11.5,0,19,64,50,1016.2,1013.1,"0","October"
5.6,10,28,31,63,32,1013.8,1007.2,"1","October"
7,9.1,37,46,64,20,1014.9,1011.4,"1","October"
5.2,11.4,33,33,64,45,1014.5,1013.3,"0","October"
6.6,10.5,11,20,69,55,1016.9,1010.5,"0","October"
4.4,8.4,30,11,64,36,1020.2,1015.9,"0","October"
8,4.1,35,19,75,56,1020.2,1020,"1","October"
8.4,5.9,11,15,64,55,1020.2,1018.5,"0","October"
3.8,0.2,13,24,64,58,1018.7,1017.1,"0","October"
7,11.8,7,13,78,55,1018,1013.1,"0","October"
4.4,11.4,19,22,63,36,1020.2,1013.4,"0","October"
8.6,9.2,35,39,64,32,1012.7,1007.9,"1","October"
10.8,0.5,22,20,64,53,1021.1,1019.9,"0","October"
4.8,8,13,17,64,46,1015.3,1009.6,"0","October"
5.2,8.2,17,15,64,45,1014.5,1013.3,"0","October"
4.4,11.9,9,19,64,55,1018.1,1016.2,"0","October"
7,3,28,31,64,26,1010.9,1006.4,"1","October"
7.8,0.1,9,26,78,71,1013.7,1009.6,"0","October"
3,0,17,31,85,75,1015.3,1013.5,"0","October"
2,4.1,17,19,64,53,1020.2,1017.7,"0","October"
4,8.9,7,20,78,55,1018.7,1015.1,"0","October"
5,6.1,39,48,64,26,1011.2,1007.8,"0","October"
5,3.6,31,35,63,51,1014.9,1013.7,"0","October"
3.6,12.7,24,19,64,49,1020.2,1018.3,"0","October"
8,12,43,13,63,23,1018.6,1015,"0","October"
8,10.3,9,24,73,45,1019.1,1013.4,"0","October"
7.6,12.1,13,31,64,49,1018.9,1013.5,"0","October"
8.8,5,11,43,64,26,1010.9,1006.4,"0","October"
7,5.2,46,20,75,55,1014.9,1013.4,"1","November"
4,0.1,13,24,85,56,1019,1020.3,"0","November"
3.2,7.1,22,19,64,59,1013.7,1010.7,"0","November"
5.8,6.9,7,20,78,55,1020.2,1013.5,"0","November"
5,4.6,4,15,70,26,1014.6,1011.4,"0","November"
4.6,0.6,20,28,64,49,1019.4,1019.7,"0","November"
4,9.8,35,26,64,56,1019,1018,"0","November"
4.2,10.9,13,9,64,55,1018.1,1016.2,"0","November"
8.6,11.7,31,26,63,32,1013.8,1009.2,"0","November"
9.8,0,22,28,86,58,1014.9,1013.7,"0","November"
1.4,2.3,19,11,81,60,1022.5,1022,"0","November"
2.8,10.6,6,19,64,55,1020.2,1017,"0","November"
5.4,8.3,19,31,64,54,1018.7,1017.1,"0","November"
5.8,8.3,19,24,64,54,1018.7,1017.1,"0","November"
5.4,10.2,20,17,64,49,1019.6,1017.2,"0","November"
6,11.6,9,28,64,45,1019.1,1016.9,"0","November"
9.8,9.2,39,39,64,20,1006.5,1003.4,"0","November"
11.4,9.6,6,11,63,42,1019.6,1017.1,"0","November"
7.6,8.4,20,28,71,54,1020.2,1019.7,"0","November"
9,3.2,11,19,70,64,1015.3,1013.7,"1","November"
2.6,7.7,20,28,63,49,1019,1018.5,"0","November"
6.2,9.2,15,13,63,42,1019.3,1017.5,"0","November"
6.2,7.8,17,30,63,49,1019,1018.5,"0","November"
5.8,11,13,11,66,45,1020.1,1019.6,"0","November"
7.2,1.3,31,48,64,42,1005.2,999.8,"1","November"
6,10.8,39,43,70,47,1014.7,1014.9,"0","November"
8.2,4.7,28,17,72,48,1014.7,1011.6,"0","November"
5,11.8,13,20,64,55,1019.4,1016.2,"0","November"
6.8,4.8,13,24,64,55,1020.2,1018,"0","November"
4,11,35,37,63,19,1018.6,1015,"0","November"
12,9.8,19,28,64,55,1012.7,1009.2,"0","December"
9.8,13,26,33,63,49,1018.9,1018.5,"0","December"
6.4,11.4,9,19,64,50,1019.9,1013.1,"0","December"
5.4,12.1,7,19,64,43,1012.7,1009.2,"0","December"
10.4,8.5,9,17,63,51,1018,1015.1,"0","December"
7.2,3,9,17,64,51,1013.6,1010.7,"0","December"
6.6,0,6,9,74,77,1013.2,1010.7,"1","December"
1.6,8.8,30,28,74,51,1014.5,1012.1,"1","December"
10.6,12.9,20,22,64,47,1019.4,1017,"0","December"
8.6,11.4,7,20,74,55,1013.7,1013.4,"0","December"
8.6,5.7,30,35,63,51,1006.7,1006.9,"0","December"
7.2,12.5,24,17,63,42,1019.3,1017.5,"0","December"
6,12.1,9,24,64,30,1020.2,1018.4,"0","December"
8.6,11.7,9,26,64,49,1016.9,1013.3,"0","December"
8,10.8,13,20,63,54,1020.2,1017.1,"0","December"
8.6,11,9,31,64,55,1016.9,1013.5,"0","December"
10,13.8,44,19,63,26,1018.6,1015,"0","December"
6.6,12.3,35,28,63,26,1020.2,1015.5,"0","December"
5.2,8,46,41,64,26,1011.3,1007.9,"0","December"
4,6.2,39,46,79,49,1016.4,1016.8,"1","December"
9.8,5.5,24,30,63,54,1014.9,1013.7,"0","December"
6.8,12.3,13,15,64,45,1014.5,1013.3,"0","December"
6.8,13.3,7,22,64,49,1019.6,1017.2,"0","December"
9.3,13.1,33,11,64,20,1018.6,1015,"0","December"
9.3,13.3,48,43,38,19,1016.7,1012.1,"0","December"
6.8,6.2,24,31,63,49,1019,1018.5,"0","December"
4.4,8.9,13,30,64,54,1018.7,1017.1,"0","December"
6,13.3,20,15,63,45,1014.8,1013.5,"0","December"
8,13.4,9,17,64,50,1019.9,1013.1,"0","December"
7,12.4,6,19,64,50,1019.9,1013.1,"0","December"
5.8,11.4,31,20,63,20,1018.6,1015,"0","December"
5.2,2.8,19,17,64,55,1019.4,1018,"0","January"
8,9,17,35,64,49,1012.2,1009.2,"0","January"
8.2,7.8,11,24,64,52,1019.6,1016.9,"0","January"
6.4,1.5,11,15,85,57,1020.2,1015.1,"0","January"
4.2,6.6,7,9,81,57,1017.2,1012.1,"0","January"
5.4,6.1,17,35,85,56,1018.7,1013.4,"0","January"
6.2,11,19,30,64,54,1012.7,1009.6,"0","January"
7.4,8.6,19,17,63,54,1018.7,1017.1,"0","January"
6.8,8.1,15,22,64,42,1020.2,1017.2,"0","January"
6,10.7,9,17,64,55,1018.1,1016.2,"0","January"
11.6,6.7,13,20,64,42,1020.2,1019.6,"0","January"
7.8,12.2,17,17,64,53,1018.1,1016.2,"0","January"
7.6,10.3,19,31,63,41,1016.5,1016.4,"0","January"
7.2,1.1,20,31,64,51,1014.8,1013.7,"0","January"
4.2,5.6,26,30,64,56,1016.7,1016.1,"0","January"
5.4,13.3,9,19,64,49,1016.9,1013.5,"0","January"
8.6,11.5,39,13,64,31,1020.2,1019.7,"0","January"
6.6,12.7,37,26,63,40,1017.6,1015,"0","January"
5.8,7.6,9,13,85,58,1018,1015.1,"0","January"
8.6,5.4,13,26,64,55,1020.2,1018.5,"0","January"
4.6,2.2,11,9,72,68,1020.2,1020.4,"0","January"
2.8,2,15,17,64,52,1019.4,1018,"0","January"
2.2,4.9,19,24,64,51,1018.7,1017.1,"0","January"
4.6,4.7,19,22,64,54,1014.9,1013.7,"0","January"
5,8.3,20,22,64,49,1012.7,1009.6,"0","January"
6.2,8.8,7,6,64,59,1019,1010.2,"0","January"
6.6,5.3,13,43,66,23,1010.9,1007.8,"0","January"
9.6,5.8,44,17,75,55,1013.7,1013.4,"0","January"
7.8,1,9,13,71,58,1020.2,1018.8,"0","January"
2.8,4.5,13,20,64,59,1019.4,1017.1,"0","January"
4.8,8.2,31,33,64,20,1016.7,1012.1,"0","January"
6,12.7,9,20,64,40,1016.9,1013.5,"0","February"
5.6,7.8,13,28,64,36,1019.4,1013.4,"0","February"
8.2,2.8,20,28,64,61,1014.9,1013.7,"0","February"
5,4.5,24,28,85,56,1018.7,1017.1,"0","February"
3.8,12.6,11,15,64,47,1020.2,1016.8,"0","February"
8,13,28,9,64,40,1019.6,1013.5,"0","February"
11,12.7,28,26,64,49,1018.9,1018.5,"0","February"
8.4,8.2,13,22,64,54,1014.9,1013.7,"0","February"
6.6,11.9,15,9,64,40,1020.2,1018.3,"0","February"
8,9.3,11,20,63,54,1020.2,1017.1,"0","February"
7,10.7,17,22,64,59,1012.7,1009.3,"0","February"
8,9.6,13,13,64,50,1019.9,1015.1,"0","February"
8,11,20,17,63,42,1016.2,1013.1,"0","February"
8.4,11.4,19,30,63,51,1009.2,1012.7,"0","February"
8.2,12.7,15,24,63,48,1020.2,1015.6,"0","February"
9,4.5,28,31,64,51,1014.9,1013.7,"0","February"
6.8,6.2,26,35,64,51,1018.7,1017.1,"0","February"
5,3.7,19,15,64,61,1014.5,1018,"0","February"
4,1.7,13,30,85,61,1013.7,1013.4,"0","February"
4,9.5,11,28,64,49,1019.6,1013.5,"0","February"
6.8,11.7,9,24,64,42,1019.6,1017.2,"0","February"
6.4,0.2,24,20,85,58,1014.9,1013.7,"1","February"
6.8,9.4,50,39,63,19,1016.7,1012.1,"0","February"
4.6,6.7,24,24,64,54,1014.5,1017.3,"0","February"
6.4,9.3,11,17,64,55,1020.2,1018.5,"0","February"
6.2,8.8,19,24,64,43,1019,1018.5,"0","February"
6.2,6.3,19,17,78,49,1018.7,1016.2,"0","February"
